facilityName;streetAdress;city;state;zipCode;publicPhone
WASHINGTON DEPOT POST OFFICE;9 BRYAN HALL PLAZA;WASHINGTON DEPOT;CT;06794;8608687474
WATERBURY LAKEWOOD POST OFFICE;797 LAKEWOOD RD;WATERBURY;CT;06703;2037577511
WATERBURY POST OFFICE;135 GRAND STREET;WATERBURY;CT;06701;2035746546
WATERFORD POST OFFICE;222 BOSTON POST RD;WATERFORD;CT;06385;8604438407
WATERTOWN POST OFFICE;30 WOODRUFF AVE;WATERTOWN;CT;06795;8602742900
BISHOPS CORNER POST OFFICE;12 CROSS ROAD PLAZA;WEST HARTFORD;CT;06117;8602312872
ELMWOOD VILLAGE POST OFFICE;121 SHIELD STREET;WEST HARTFORD;CT;06110;8609534920
ALLINGTOWN BRANCH POST OFFICE;75 FARWELL ST.;WEST HAVEN;CT;06516;2039379135
CAMPBELL AVE STATION POST OFFICE;589 CAMPBELL AVE;WEST HAVEN;CT;06516;2039377178
WESTBROOK POST OFFICE;1411 BOSTON POST ROAD;WESTBROOK;CT;06498;8603996293
WESTPORT POST OFFICE;275 POST ROAD EAST;WESTPORT;CT;06880;2032290480
WETHERSFIELD POST OFFICE;67 BEAVER RD;WETHERSFIELD;CT;06109;8604936325
TOWN MANAGERS OFFICE;979 MAIN STREET;WILLIMANTIC;CT;06226;8604653069
WILLIMANTIC POST OFFICE;919 MAIN STREET;WILLIMANTIC;CT;06226;8604564270
WILTON POST OFFICE;15 HUBBARD RD;WILTON;CT;06897;2037625555
WINDSOR POST OFFICE;245 BROAD STREET;WINDSOR;CT;06095;8606885259
WINDSOR PUBLIC LIBRARY;328 BROAD STREET;WINDSOR;CT;06095;8602851920
BRADLEY AIR MAIL FACILITY POST OFFICE;10 SCHOEPHOESTER ROAD;WINDSOR LOCKS;CT;06096;8602923304
WINSTED POST OFFICE;328 MAIN STREET;WINSTED;CT;06098;8603796675
WOODBURY POST OFFICE;1 WASHINGTON AVE;WOODBURY;CT;06798;2032633507
WOODSTOCK POST OFFICE;679 ROUTE 169;WOODSTOCK;CT;06281;8609635341
