facilityName;streetAdress;city;state;zipCode;publicPhone
BRIGANTINE POST OFFICE;4326 HARBOR BEACH BLVD.;BRIGANTINE;NJ;08203;6092663562
BROOKSIDE MAIN POST OFFICE;2 EAST MAIN STREET;BROOKSIDE;NJ;07926;9735437878
BROWNS MILLS POST OFFICE;27 DEARBORN AVENUE;BROWNS MILLS;NJ;08015;6098932497
BUDD LAKE POST OFFICE;1 MOUNT OLIVE ROAD;BUDD LAKE;NJ;07828;9736918011
CAMDEN COUNTY CLERKS OFFICE COURTHOUSE DIVISION;520 MARKET STREET;CAMDEN;NJ;08102;8562255300
CAPE MAY COUNTY CLERKS OFFICE;7 NORTH MAIN ST;CAPE MAY COURT HOUSE;NJ;08210;6094651010
CARTERET POST OFFICE;212 PERSHING AVENUE;CARTERET;NJ;07008;7325418397
CEDAR KNOLLS POST OFFICE;2 MOUNTAIN AVENUE;CEDAR KNOLLS;NJ;07927;9735392312
CHATHAM POST OFFICE;219 MAIN STREET;CHATHAM;NJ;07928;9736358400
CHESTER POST OFFICE;1 SENTRY LANE;CHESTER;NJ;07930;9088795095
CINNAMINSON POST OFFICE;2496 ROUTE 130 NORTH;CINNAMINSON;NJ;08077;8568298383
CLIFFSIDE PARK POST OFFICE;289 GORGE ROAD;CLIFFSIDE PARK;NJ;07010;2019435271
CLIFTON PASSPORT CENTER;811 PAULISON AVENUE;CLIFTON;NJ;07011;9734720426
CLINTON POST OFFICE;24 E MAIN ST;CLINTON;NJ;08809;9087357216
CRANFORD POST OFFICE;3 MILN STREET;CRANFORD;NJ;07016;9082763506
CREAM RIDGE POST OFFICE;163 BURLINGTON PATH RD;CREAM RIDGE;NJ;08514;6097582717
DEPTFORD POST OFFICE;1265 HURFFVILLE ROAD;DEPTFORD;NJ;08096;8562326785
GLOUCESTER COUNTY STORE;1750 DEPTFORD CENTER ROAD;DEPTFORD;NJ;08096;8566866013
DOVER POST OFFICE;22 N SUSSEX STREET;DOVER;NJ;07801;9739890473
DUMONT POST OFFICE;138 VETERANS PLAZA;DUMONT;NJ;07628;2013846738
DUNELLEN POST OFFICE;311 NORTH AVENUE;DUNELLEN;NJ;08812;7329682070
EAST BRUNSWICK PUBLIC LIBRARY;2 JEAN WALLING CIVIC CENTER;EAST BRUNSWICK;NJ;08816;7323906761
CITY OF EAST ORANGE-CITY CLERKS OFFICE;44 CITY HALL PLAZA;EAST ORANGE;NJ;07018;9732665110
EAST ORANGE MAIN POST OFFICE;26 CITY HALL PLAZA;EAST ORANGE;NJ;07018;9736735556
EATONTOWN POST OFFICE;409 SOUTH STREET;EATONTOWN;NJ;07724;7325420108
EDGEWATER POST OFFICE;770 RIVER ROAD;EDGEWATER;NJ;07020;2019454297
KILMER POST OFFICE;21 KILMER ROAD;EDISON;NJ;08899;7328193248
ELIZABETH MAIN POST OFFICE;310 NORTH BROAD STREET;ELIZABETH;NJ;07208;9088208487
UNION COUNTY CLERKS OFFICE;2 BROAD STREET;ELIZABETH;NJ;07202;9085274966
ELMER POST OFFICE;625 NORTH MAIN STREET;ELMER;NJ;08318;8563583922
ENGLEWOOD MAIN POST OFFICE;77 ENGLE STREET;ENGLEWOOD;NJ;07631;2015681960
ENGLEWOOD CLIFFS POST OFFICE;650 EAST PALISADE AVENUE;ENGLEWOOD CLIFFS;NJ;07632;2018945128
FAIR LAWN POST OFFICE;14-24 ABBOTT ROAD;FAIR LAWN;NJ;07410;2017960873
FAIRVIEW;6 ANDERSON AVENUE;FAIRVIEW;NJ;07022;2019435738
FANWOOD POST OFFICE;275 SOUTH AVENUE;FANWOOD;NJ;07023;9083227978
HUNTERDON COUNTY CLERK;HALL OF RECORDS;FLEMINGTON;NJ;08822;9087881221
FORT LEE MAIN OFFICE;229 MAIN STREET;FORT LEE;NJ;07024;2015672739
MONMOUTH COUNTY CLERKS OFFICE;THE MARKET YARD;FREEHOLD;NJ;07728;7324317324
GARWOOD POST OFFICE;202 CENTER STREET;GARWOOD;NJ;07027;9087890315
GLASSBORO POST OFFICE;124 E HIGH ST;GLASSBORO;NJ;08028;8568816266
GLEN GARDNER POST OFFICE;64 MAIN STREET;GLEN GARDNER;NJ;08826;9085372813
GLENWOOD POST OFFICE;958  RTE 517;GLENWOOD;NJ;07418;9737642616
BERGEN COUNTY CLERKS OFFICE;ONE BERGEN COUNTY PLAZA;HACKENSACK;NJ;07601;2013367000
HACKETTSTOWN MAIN POST OFFICE;120 GRAND AVENUE;HACKETTSTOWN;NJ;07840;9088523535
MERCER COUNTY CONNECTION;957 HIGHWAY 33;HAMILTON;NJ;08690;6098909800
HAMMONTON POST OFFICE;114 SOUTH 3RD ST;HAMMONTON;NJ;08037;6095610495
HARRINGTON PARK POST OFFICE;7 LYNN STREET;HARRINGTON PARK;NJ;07640;2017846754
HARRISON POST OFFICE;427 HARRISON AVE;HARRISON;NJ;07029;9734815256
HEWITT MAIN POST OFFICE;1926 UNION VALLEY RD;HEWITT;NJ;07421;9737285981
HIGHLAND LAKES POST OFFICE;177 BREAKNECK ROAD;HIGHLAND LAKES;NJ;07422;9737649086
HIGHTSTOWN MAIN POST OFFICE;150 MERCER STREET;HIGHTSTOWN;NJ;08520;6094480255
HILLSBOROUGH POST OFFICE;437 AMWELL ROAD;HILLSBOROUGH;NJ;08844;9082819873
