facilityName;streetAdress;city;state;zipCode;publicPhone
GIBSON CITY POST OFFICE;127 E. 9TH ST;GIBSON CITY;IL;60936;2177845260
GLEN CARBON POST OFFICE IL;105 N MAIN STREET;GLEN CARBON;IL;62034;6182889503
GLEN ELLYN POST OFFICE;757 DUPAGE BOULEVARD;GLEN ELLYN;IL;60137;6304691166
GLEN ELLYN PUBLIC LIBRARY;400 DUANE ST;GLEN ELLYN;IL;60137;6304690879
GLENSIDE PUBLIC LIBRARY DISTRICT;25 E FULLERTON AVE;GLENDALE HEIGHTS;IL;60139;6302601550
GLENVIEW POST OFFICE IL;1400 PATRIOT BLVD;GLENVIEW;IL;60025;8478324690
NORTHFIELD TOWNSHIP IL;2550 WAUKEGAN RD, SUITE 100;GLENVIEW;IL;60025;8477248300
GLENWOOD POST OFFICE IL;19 W MAIN STREET;GLENWOOD;IL;60425;7087585170
GODFREY POST OFFICE IL;400 TOLLE LANE;GODFREY;IL;62035;6184663121
GRANITE CITY IL POST OFFICE;2350 MADISON AVENUE;GRANITE CITY;IL;62040;6188770700
SIX MILE REGIONAL LIBRARY DISTRICT;2001 DELMAR AVENUE;GRANITE CITY;IL;62040;6184526238
GRAYSLAKE POST OFFICE;75 COMMERCE DRIVE;GRAYSLAKE;IL;60030;8472232787
BOND COUNTY IL CIRCUIT COURT CLERK;200 W COLLEGE AVENUE;GREENVILLE;IL;62246;6186643208
GURNEE POST OFFICE IL;1 N OPLAINE RD;GURNEE;IL;60031;8476626943
HARRISBURG POST OFFICE;101 W CHURCH STREET;HARRISBURG;IL;62946;6182537836
HARVEY POST OFFICE IL;15441 S  CENTER AVENUE;HARVEY;IL;60426;7083391211
HAZEL CREST POST OFFICE IL;17541 S KEDZIE STREET;HAZEL CREST;IL;60429;7086470465
HERRIN POST OFFICE IL;200 S PARK AVENUE;HERRIN;IL;62948;6189424845
HIGHLAND POST OFFICE;801 MAIN STREET;HIGHLAND;IL;62249;6186546791
HIGHLAND PARK POST OFFICE;833 CENTRAL AVENUE;HIGHLAND PARK;IL;60035;8474333201
MORAINE TOWNSHIP;800 CENTRAL AVENUE;HIGHLAND PARK;IL;60035;8474323240
CIRCUIT COURT CLERK HILLSBORO IL;120 N MAIN ST RM 125;HILLSBORO;IL;62049;2175329546
HINSDALE IL POST OFFICE;109 SYMONDS DRIVE;HINSDALE;IL;60521;6303231490
HODGKINS PUBLIC LIBRARY;6500 WENZ AVE;HODGKINS;IL;60525;7085791844
TOWNSHIP OF SCHAUMBURG;1 ILLINOIS BOULEVARD;HOFFMAN ESTATES;IL;60169;8478840030
VILLAGE OF HOFFMAN ESTATES;1900 HASSELL ROAD;HOFFMAN ESTATES;IL;60169;8477812625
HOMEWOOD POST OFFICE;1921 RIDGE ROAD;HOMEWOOD;IL;60430;7087540674
HOOPESTON POST OFFICE;314 S. MARKET ST;HOOPESTON;IL;60942;2172836321
HUDSON POST OFFICE;104 E WALNUT STREET;HUDSON;IL;61748;3097261511
ISLAND LAKE POST OFFICE;129 E STATE ROAD;ISLAND LAKE;IL;60042;8002758777
ITASCA COMMUNITY LIBRARY;500 W IRVING PARK RD;ITASCA;IL;60143;6307731699
ITASCA POST OFFICE IL;1050 W  IRVING PARK ROAD;ITASCA;IL;60143;6307730979
CIRCUIT COURT CLERK JACKSONVILLE IL;300 W STATE ST;JACKSONVILLE;IL;62650;2172435419
JERSEYVILLE POST OFFICE IL;115 N  WASHINGTON STREET;JERSEYVILLE;IL;62052;6184986713
JOLIET DOWNTOWN POSTAL STATION;51 E  CLINTON STREET;JOLIET;IL;60435;8157233663
JOLIET POST OFFICE;2000 W MCDONOUGH STREET;JOLIET;IL;60436;8157731063
VILLAGE OF JUSTICE;7800 ARCHER ROAD;JUSTICE;IL;60458;7084582520
COUNTY CLERK KANKAKEE IL;189 E COURT STREET;KANKAKEE;IL;60901;8159372990
KANKAKEE POST OFFICE IL;475 EAST COURT STREET;KANKAKEE;IL;60901;8159357440
LA GRANGE POST OFFICE IL;121 W  HILLGROVE AVENUE;LA GRANGE;IL;60525;7083523611
LACON POST OFFICE;209 N WASHINGTON ST;LACON;IL;61540;3092467312
MARSHALL COUNTY CIRCUIT COURT CLERK IL;122 N  PRAIRIE STREET;LACON;IL;61540;3092466435
LAKE BLUFF PUBLIC LIBRARY;123 E. SCRANTON AVE;LAKE BLUFF;IL;60044;8472342540
SHIELDS TOWNSHIP;906 MUIR AVENUE;LAKE BLUFF;IL;60044;8472340802
LAKE FOREST POST OFFICE IL;230 NORTHGATE STREET;LAKE FOREST;IL;60045;8472340454
ANTIOCH TOWNSHIP CLERKS OFFICE;1625 DEEP LAKE ROAD;LAKE VILLA;IL;60046;8473953378
LAKE VILLA MAIN POST OFFICE IL;206 CEDAR AVENUE;LAKE VILLA;IL;60046;8473565995
LAKE VILLA TOWNSHIP;37908 N FAIRFIELD ROAD;LAKE VILLA;IL;60046;8473562116
ELA PUBLIC LIBRARY;275 MOHAWK TRAIL;LAKE ZURICH;IL;60047;8474383433
LAKE ZURICH MAIN POST OFFICE;25 TELSER ROAD;LAKE ZURICH;IL;60047;8474385225
LANSING POST OFFICE;18125 S. ROY STREET;LANSING;IL;60438;7084740080
LEMONT POST OFFICE IL;42 STEPHEN STREET;LEMONT;IL;60439;6302576204
LEMONT PUBLIC LIBRARY;50 E WEND ST;LEMONT;IL;60439;6302576541
LIBERTYVILLE POST OFFICE IL;1520 ARTAIUS PARKWAY;LIBERTYVILLE;IL;60048;8473622266
LOGAN COUNTY CIRCUIT CLERK;601 BROADWAY;LINCOLN;IL;62656;2177352376
LISLE POST OFFICE;817 W OGDEN AVENUE;LISLE;IL;60532;6309690548
LISLE TOWNSHIP;4711 INDIANA AVENUE;LISLE;IL;60532;6309682087
LITCHFIELD POST OFFICE;202 E  KIRKHAM STREET;LITCHFIELD;IL;62056;2173242004
LOCKPORT POST OFFICE;1059 E 9TH STREET;LOCKPORT;IL;60441;8158380296
